DOI,published.date-parts,is-referenced-by-count,title
10.21105/joss.01404,2019-05-19,0,hdme: High-Dimensional Regression with Measurement Error
10.21105/joss.02276,2021-08-13,0,WDPM: the Wetland DEM Ponding Model
10.21105/joss.01005,2019-10-24,0,Lepton: An automaton for Literate Executable Papers
10.21105/joss.01662,2019-10-23,0,thurstonianIRT: Thurstonian IRT Models in R
10.21105/joss.01756,2019-10-18,0,GKNAP: A Java and C++ package for solving the multidimensional knapsack problem
10.21105/joss.01508,2019-11-17,0,hopit: An R Package for Analysis of Reporting Behavior Using Generalized Ordered Probit Models
10.21105/joss.01796,2019-12-08,0,perccalc: An R package for estimating percentiles from categorical variables
10.21105/joss.01717,2019-12-01,0,Graph Transliterator: A graph-based transliteration tool
10.21105/joss.01809,2020-02-01,0,Geometric nested sampling: sampling from distributions defined on non-trivial geometries
10.21105/joss.01981,2020-01-16,0,DNAtools: Tools for Analysing Forensic Genetic DNA Data
10.21105/joss.01312,2020-02-16,0,"Rclean: A Tool for Writing Cleaner, More Transparent Code"
10.21105/joss.02136,2020-06-11,0,niacin: A Python package for text data enrichment
10.21105/joss.01815,2020-02-17,0,"MDL Suite: A language, generator and compiler for describing mazes"
10.21105/joss.02180,2020-06-19,0,Sensie: Probing the sensitivity of neural networks
10.21105/joss.02168,2020-07-01,0,Jabberwocky: an ontology-aware toolkit for manipulating text
10.21105/joss.02266,2020-07-06,0,itmlogic: The Irregular Terrain Model by Longley and Rice
10.21105/jcon.00012,2020-07-26,0,ChipSort: a SIMD and cache-aware sorting module
10.21105/joss.03156,2021-05-18,0,KALMUS: tools for color analysis of films
10.21105/joss.03284,2021-06-25,0,s(ound)lab: An easy to learn Python package for designing and running psychoacoustic experiments.
10.21105/joss.02800,2021-01-06,0,Rdataretriever: R Interface to the Data Retriever
10.21105/joss.02722,2020-11-10,0,RCaller: A Java package for interfacing R
10.21105/joss.02585,2020-10-25,0,dorado: A Python package for simulating passive particle transport in shallow-water flows
10.21105/joss.02424,2020-11-15,0,CRBHits: From Conditional Reciprocal Best Hits to Codon Alignments and Ka/Ks in R
10.21105/joss.02674,2020-10-25,0,pd-parser: A tool for Matching Photodiode Deflection Events to Time-Stamped Events
10.21105/joss.02872,2021-01-27,0,SimpleSDMLayers.jl and GBIF.jl: A Framework for Species Distribution Modeling in Julia
10.21105/joss.02812,2021-03-12,0,Minimalist And Customisable Optimisation Package
10.21105/joss.02939,2021-03-30,0,iceFEM: A FreeFem package for wave induced ice-shelf vibrations
10.21105/joss.03193,2021-04-21,0,The stantargets R package: a workflow framework for efficient reproducible Stan-powered Bayesian data analysis pipelines
10.21105/joss.02849,2021-04-30,0,"BetaML: The Beta Machine Learning Toolkit, a self-contained repository of Machine Learning algorithms in Julia"
10.21105/jcon.00069,2021-05-07,0,DFTK: A Julian approach for simulating electrons in solids
10.21105/astro.2010.07749,2020-12-15,0,Propagating residual biases in masked cosmic shear power spectra
10.21105/joss.02405,2020-11-10,0,"Talisman: a JavaScript archive of fuzzy matching, information retrieval and record linkage building blocks"
10.21105/joss.02408,2020-11-09,0,VRPy: A Python package for solving a range of vehicle routing problems with a column generation approach
10.21105/joss.02463,2020-11-17,0,Multitaper.jl: A Julia package for frequency domain analysis of time series
10.21105/joss.02646,2020-12-04,0,CircuitGraph: A Python package for Boolean circuits
10.21105/joss.02548,2020-11-25,0,ALVA: An adaptive MATLAB package for layered viscoelastic analysis
10.21105/joss.02816,2020-11-20,0,secuTrialR: Seamless interaction with clinical trial databases in R
10.21105/joss.03075,2021-04-14,0,Thing Directory: Simple and lightweight registry of IoT device metadata
10.21105/joss.02979,2021-04-12,0,minimo: a linked data and metadata storage system for small labs
10.21105/joss.03091,2021-04-06,0,imea: A Python package for extracting 2D and 3D shape measurements from images
10.21105/joss.02862,2021-04-16,0,PySPOD: A Python package for Spectral Proper Orthogonal Decomposition (SPOD)
10.21105/joss.02940,2021-03-16,0,fuelcell: A Python package and graphical user interface for electrochemical data analysis
10.21105/joss.02828,2021-02-21,0,PySensors: A Python package for sparse sensor placement
10.21105/joss.02409,2021-03-05,0,Vizumap: an R package for visualising uncertainty in spatial data
10.21105/joss.02743,2021-03-04,0,REGENS: an open source Python package for simulating realistic autosomal genotypes
10.21105/joss.03067,2021-06-05,0,Virgo: A Versatile Spectrometer for Radio Astronomy
10.21105/joss.03282,2021-06-04,0,dataaimsr: An R Client for the Australian Institute of Marine Science Data Platform API which provides easy access to AIMS Data Platform
10.21105/jose.00091,2021-05-25,0,General relativity in R: visual representation of Schwarzschild space using different coordinate systems
10.21105/joss.03143,2021-08-31,0,Synch: A framework for concurrent data-structures and benchmarks
10.21105/joss.03440,2021-10-12,0,Nominally: A Name Parser for Record Linkage
10.21105/joss.03077,2021-05-19,0,HOODESolver.jl: A Julia package for highly oscillatory problems
10.21105/astro.2012.04672,2021-07-26,0,Euclid: Forecasts for k-cut 3×2 Point Statistics
10.21105/joss.03457,2021-08-06,0,CutePeaks: A modern viewer for Sanger trace file
10.21105/joss.03133,2021-05-27,0,ppdiag: Diagnostic Tools for Temporal Point Processes
10.21105/joss.02575,2021-06-16,0,DYCO: A Python package to dynamically detect and compensate for time lags in ecosystem time series
10.21105/joss.03416,2021-09-01,0,OGRe: An Object-Oriented General Relativity Package for Mathematica
10.21105/joss.03238,2021-06-06,0,wbacon: Weighted BACON algorithms for multivariate outlier nomination (detection) and robust linear regression
10.21105/joss.03054,2021-06-06,0,gmr: Gaussian Mixture Regression
10.21105/joss.02558,2021-06-23,0,"Bacting: a next generation, command line version of Bioclipse"
10.21105/joss.03114,2021-06-10,0,geoclaw-landspill: an oil land-spill and overland flow simulator for pipeline rupture events
10.21105/joss.03297,2021-06-22,0,tfaip - a Generic and Powerful Research Framework for Deep Learning based on Tensorflow
10.21105/joss.03255,2021-08-23,0,"Easy3D: a lightweight, easy-to-use, and efficient C++ library for processing and rendering 3D data"
10.21105/joss.03575,2021-08-20,0,The MarINvaders Toolkit
10.21105/joss.03429,2021-10-19,0,ddop: A python package for data-driven operations management
10.21105/astro,2021-10-26,0,The Open Journal of Astrophysics
10.21105/joss.03719,2021-10-19,0,AuDoLab: Automatic document labelling and classification  for extremely unbalanced data
10.21105/joss.03274,2021-10-02,0,"funsies: A minimalist, distributed and dynamic workflow engine"
10.21105/joss.03521,2021-09-19,0,buildH: Build hydrogen atoms from united-atom molecular dynamics of lipids and calculate the order parameters
10.21105/joss.03617,2021-10-08,0,eyecite: A tool for parsing legal citations
10.21105/joss.03625,2021-10-15,0,elmada: Dynamic electricity carbon emission factors and prices for Europe
10.21105/joss.03546,2021-10-16,0,Reel1.0 - A visualization tool for evaluating powder diffraction refinements
10.21105/joss.03169,2021-08-28,0,BIDSonym: a BIDS App for the pseudo-anonymization of neuroimaging datasets
10.21105/joss.00028,2016-06-20,0,Phylogemetric: A Python library for calculating phylogenetic network metrics
10.21105/joss.03202,2021-07-18,0,Traja: A Python toolbox for animal trajectory analysis
10.21105/jcon,2021-10-26,0,JuliaCon Proceedings
10.21105/joss.03351,2021-07-11,0,neworder: a dynamic microsimulation framework for Python
10.21105/joss.03677,2021-10-14,0,ShUShER: private browser-based placement of sensitive genome samples on phylogenetic trees
10.21105/joss.00182,2017-03-07,0,Cine: Line excitation by infrared fluorescence in cometary atmospheres
10.21105/joss.00141,2016-12-20,0,vbvs.concurrent: Fitting Methods for the Functional Linear Concurrent Model
10.21105/joss.00893,2018-10-08,0,Estimating statistics from multi-state models using simulation with multistateutils
10.21105/joss.01069,2018-11-14,0,hotsub: A batch job engine for cloud services with ETL framework
10.21105/joss.00967,2018-10-12,0,compboost: Modular Framework for Component-Wise Boosting
10.21105/joss.00988,2018-11-06,0,ipc: An R Package for Inter-process Communication
10.21105/joss.00961,2018-11-06,0,survxai: an R package for structure-agnostic explanations of survival models
10.21105/joss.00910,2018-08-27,0,datastructures: An R package for organisation and storage of data
10.21105/joss.00244,2017-05-08,0,Pandarus: GIS toolkit for regionalized life cycle assessment
10.21105/joss.00651,2018-06-18,0,mmappickle: Python 3 module to store memory-mapped numpy array in pickle format
10.21105/joss.00541,2018-01-31,0,Bitstream – Binary Data for Humans
10.21105/joss.00475,2017-12-04,0,An easy-to-use p5.js 3D object picker for visual artists
10.21105/joss.00307,2017-08-13,0,root_numpy: The interface between ROOT and NumPy
10.21105/joss.00384,2017-10-08,0,hmis: A python tool to visualize and analyze HMIS data
10.21105/joss.00372,2017-09-08,0,Go-HEP: libraries for High Energy Physics analyses in Go
10.21105/joss.00820,2018-11-25,0,WEdiff: A Python and C++ package for automatic differentiation
10.21105/joss.01216,2019-02-17,0,straditize: Digitizing stratigraphic diagrams
10.21105/joss.01240,2019-02-20,0,HyperNaut: a navigator for the hyperbolic plane
10.21105/joss.01260,2019-02-26,0,getTBinR: an R package for accessing and summarising the World Health Organisation Tuberculosis data
10.21105/joss.00974,2019-01-20,0,eights: BS 8888:2011 first angle projection drawings from FreeCAD 3D model
10.21105/joss.00445,2019-03-13,0,CytobankAPIstats: Computes Signaling and Population Statistics for Cytometry Data on Cytobank using CytobankAPI
10.21105/joss.01209,2019-03-20,0,pyscses: a PYthon Space-Charge Site-Explicit Solver
10.21105/joss.01160,2019-02-12,0,RSeqAn: Headers and wrappers for the SeqAn library in R
10.21105/joss.01056,2019-02-12,0,polyCub: An R package for Integration over Polygons
10.21105/joss.01313,2019-04-27,0,ggparliament: A ggplot2 extension for parliament plots in R
10.21105/joss.01094,2019-05-20,0,EMViz (Early Music Visualization): MATLAB runtime application
10.21105/joss.01520,2019-07-10,0,CGIMP: Real-time exploration and covariate projection for self-organizing map datasets
10.21105/joss.01364,2019-04-19,0,WGS2NCBI - Toolkit for preparing genomes for submission to NCBI
10.21105/joss.03702,2021-10-12,0,BioPsyKit: A Python package for the analysis of biopsychological data
10.21105/joss.01768,2019-12-04,0,bbsAssistant: An R package for downloading and handling data and information from the North American Breeding Bird Survey
10.21105/joss.01811,2019-12-02,0,ComplexRegions.jl: A Julia package for regions in the complex plane
10.21105/joss.01820,2019-11-20,0,memochange: An R package for estimation procedures and tests for persistent time series
10.21105/joss.02079,2020-02-25,0,scPCA: A toolbox for sparse contrastive principal component analysis in R
10.21105/joss.01986,2020-02-19,0,DAFSA: a Python library for Deterministic Acyclic Finite State Automata
10.21105/joss.01773,2019-10-11,0,PYCV: a PLUMED 2 Module Enabling the Rapid Prototyping of Collective Variables in Python
10.21105/joss.01531,2019-07-23,0,Tools for Prototyping with 3D Ultrasonics in ROS
10.21105/joss.01539,2019-09-24,0,pulse: A python package based on FEniCS for solving problems in cardiac mechanics
10.21105/joss.01337,2019-10-27,0,LGP: A robust Linear Genetic Programming implementation on the JVM using Kotlin.
10.21105/joss.01572,2019-07-30,0,lfda: Local Fisher Discriminant Analysis in R
10.21105/joss.01592,2019-08-26,0,Simple-Web-Server: a fast and flexible HTTP/1.1 C++ client and server library
10.21105/joss.02419,2020-07-01,0,chirps: API Client for the CHIRPS Precipitation Data in R
10.21105/astro.2006.09391,2020-09-15,0,Two-component mass models of the lensing galaxy in the quadruply imaged supernova iPTF16geu
10.21105/astro.1912.11677,2020-07-31,0,Cosmic event horizons and the light-speed limit for relative radial motion
10.21105/jcon.00053,2020-07-30,0,GlobalSearchRegression.jl: \ Building bridges between Machine Learning and Econometrics in Fat-Data scenarios
10.21105/joss.02637,2020-10-27,0,pvpumpingsystem: A Python package for modeling and sizing photovoltaic water pumping systems
10.21105/joss.02624,2020-10-18,0,DiffCapAnalyzer: A Python Package for Quantitative Analysis of Total Differential Capacity Data
10.21105/joss.02762,2020-10-26,0,mcbette: model comparison using babette
10.21105/joss.03145,2021-05-30,0,ExaFMM: a high-performance fast multipole method library with C++ and Python interfaces
10.21105/joss.02407,2020-11-05,0,IPART: A Python Package for Image-Processing based Atmospheric River Tracking
10.21105/joss.02685,2020-11-16,0,"DE-Sim: an object-oriented, discrete-event simulation tool for data-intensive modeling of complex systems in Python"
10.21105/joss.02797,2020-11-24,0,"AtomNeb Python Package, an addendum to AtomNeb: IDL Library for Atomic Data of Ionized Nebulae"
10.21105/joss.02402,2020-10-10,0,Bioassays: a new package in R for analyzing cellular assays
10.21105/joss.02765,2021-01-19,0,ELDAM: A Python software for Life Cycle Inventory data management
10.21105/joss.02769,2021-03-31,0,"ropenblas: Download, Compile and Link OpenBLAS Library with R"
10.21105/joss.03002,2021-04-06,0,NLSIG-COVID19Lab: A modern logistic-growth tool (nlogistic-sigmoid) for descriptively modelling the dynamics of the COVID-19 pandemic process
10.21105/joss.02810,2021-02-21,0,PRDA: An R package for Prospective and Retrospective Design Analysis
10.21105/jose.00102,2021-04-27,0,StarBLAST: a scalable BLAST+ solution for the classroom
10.21105/joss.02992,2021-04-07,0,RBF: An R package to compute a robust backfitting estimator for additive models
10.21105/joss.02696,2021-04-15,0,ObsPlus: A Pandas-centric ObsPy expansion pack
10.21105/joss.03166,2021-05-02,0,"datasailr - An R Package for Row by Row Data Processing, Using DataSailr Script"
10.21105/joss.02676,2020-12-05,0,SCALAR - A Platform for Real-time Machine Learning Competitions on Data Streams
10.21105/joss.02824,2021-03-04,0,polypy - Analysis Tools for Solid State Molecular Dynamics and Monte Carlo Trajectories
10.21105/joss.02968,2021-03-10,0,Riroriro: Simulating gravitational waves and evaluating their detectability in Python
10.21105/joss.02578,2021-03-04,0,Off-resonance CorrecTion OPen soUrce Software (OCTOPUS)
10.21105/joss.02965,2021-03-02,0,lidar: A Python package for delineating nested surface depressions from digital elevation data
10.21105/joss.02721,2021-05-05,0,Mangal.jl and EcologicalNetworks.jl: Two complementary packages for analyzing ecological networks in Julia
10.21105/joss.03042,2021-05-03,0,fastPLI: A Fiber Architecture Simulation Toolbox for 3D-PLI
10.21105/joss.03544,2021-09-09,0,tidygeocoder: An R package for geocoding
10.21105/joss.03635,2021-09-03,0,"AstronomicAL: an interactive dashboard for visualisation, integration and classification of data with Active Learning"
10.21105/joss.03495,2021-09-13,0,lhorizon: geometry and targeting via JPL Horizons
10.21105/joss.03191,2021-05-17,0,Analysis of Prehistoric Iconography with the R package iconr
10.21105/joss.02095,2021-08-16,0,SARAS: A general-purpose PDE solver for fluid dynamics
10.21105/joss.03482,2021-09-28,0,LDDS: Python package for computing and visualizing Lagrangian Descriptors for Dynamical Systems
10.21105/joss.03653,2021-09-28,0,SiSyPHE: A Python package for the Simulation of Systems of interacting mean-field Particles with High Efficiency
10.21105/joss.03419,2021-09-01,0,mpi4jax: Zero-copy MPI communication of JAX arrays
10.21105/joss.03221,2021-06-24,0,mosartwmpy: A Python implementation of the MOSART-WM coupled hydrologic routing and water management model
10.21105/joss.02842,2021-06-25,0,h5fortran: object-oriented polymorphic Fortran interface for HDF5 file IO
10.21105/joss.03311,2021-07-20,0,Collaborative Container Modules with Singularity Registry HPC
10.21105/joss.03159,2021-07-14,0,fctSnPM: Factorial ANOVA and post-hoc tests for Statistical nonParametric Mapping in MATLAB
10.21105/joss.02484,2021-06-17,0,Science Capsule - Capturing the Data Life Cycle
10.21105/joss.02946,2021-06-16,0,sboxgates: A program for finding low gate count implementations of S-boxes
10.21105/joss.03374,2021-08-14,0,JPhyloRef: a tool for testing and resolving phyloreferences
10.21105/joss.03424,2021-08-23,0,Abmarl: Connecting Agent-Based Simulations with Multi-Agent Reinforcement Learning
10.21105/joss.03497,2021-08-24,0,Lerche: Generating data file processors in Julia from EBNF grammars
10.21105/joss.03324,2021-08-23,0,bwsample: Processing Best-Worst Scaling data
10.21105/joss.03190,2021-07-29,0,"PXO (Poly-XTAL Operations): MATLAB Codebase to Generate, Analyse and Export Complex 2D Spatio-Temporally Gradient Grain Structures"
10.21105/joss.03484,2021-08-11,0,SurPyval: Survival Analysis with Python
10.21105/joss.03349,2021-09-01,0,Makie.jl: Flexible high-performance data visualization for Julia
10.21105/joss.03661,2021-09-16,0,infer: An R package for tidyverse-friendly statistical inference
10.21105/joss.03173,2021-10-07,0,Ngesh: a Python library for synthetic phylogenetic data
10.21105/joss.02362,2021-02-04,0,AutoFunc: A Python package for automating and verifying functional modeling
10.21105/joss.02107,2021-02-10,0,SampleDB: A sample and measurement metadata database
10.21105/joss.02690,2021-01-28,0,GeoBO: Python package for Multi-Objective Bayesian Optimisation and Joint Inversion in Geosciences
10.21105/joss.02291,2020-12-11,0,Frackit: a framework for stochastic fracture network generation and analysis
10.21105/joss.02827,2021-02-21,0,MiTfAT: A Python-based Analysis Tool for Molecular fMRI Experiments.
10.21105/joss.02831,2021-03-21,0,BVPy: A FEniCS-based Python package to ease the expression and study of boundary value problems in Biology.
10.21105/joss.00256,2017-05-11,0,Virtual Bumblebees Artificial Life Simulation
10.21105/joss.00209,2017-03-27,0,Ramble: Parser Combinator for R
10.21105/joss.03115,2021-05-13,0,PyGModels: A Python package for exploring Probabilistic Graphical Models with Graph Theoretical Structures
10.21105/joss.00040,2016-08-04,0,PsychoPhysioCollector: A Smartphone-Based Data Collection App for Psychophysiological Research
10.21105/joss.00041,2016-09-09,0,PsychoPhysioPipeline: A Processing and Analysis Pipeline for Psychophysiological Research
10.21105/joss.00412,2017-10-17,0,geneXplainR: An R interface for the geneXplain platform
10.21105/joss.00361,2018-02-05,0,prisonbrief: An R package that returns tidy data from the World Prison Brief website
10.21105/joss.00826,2018-08-09,0,BAMnostic: an OS-agnostic toolkit for genomic sequence analysis
10.21105/joss.00973,2018-10-18,0,bem: modeling for neutron Bragg-edge imaging
10.21105/jose.00029,2018-10-24,0,Mikrokosmos: an educational lambda calculus interpreter
10.21105/joss.00639,2018-04-26,0,LearnSAT: A SAT Solver for Education
10.21105/joss.00581,2018-02-20,0,"h5preserve: Thin wrapper around h5py, inspired by camel"
10.21105/joss.01018,2018-12-06,0,| SWEpy: A Python Library for Quick and Easy Access and Manipulation of MEaSUREs CETB Files for SWE Analysis
10.21105/joss.00764,2019-02-27,0,Sentiment Analysis of Twitter Data (saotd)
10.21105/joss.01130,2019-02-14,0,arcesetc: ARC Echelle Spectrograph Exposure Time Calculator
10.21105/joss.01076,2019-03-29,0,idvf: Iterative Inversion of Deformation Vector Field with Adaptive Bi-residual Feedback Control
10.21105/joss.03389,2021-08-24,0,model-traits: Model attribute definitions for scientific simulations in C++
10.21105/joss.03298,2021-08-31,0,RustBCA: A High-Performance Binary-Collision-Approximation Code for Ion-Material Interactions
10.21105/joss.01278,2019-07-01,0,A Julia package for bilevel optimization problems
10.21105/joss.01505,2019-07-02,0,fitODBOD: An R Package to Model Binomial Outcome Data using Binomial Mixture and Alternate Binomial Distributions.
10.21105/joss.01435,2019-06-30,0,qtl2pleio: Testing pleiotropy vs. separate QTL in multiparental populations
10.21105/joss.01255,2019-05-01,0,Compare Expression Profiles for Pre-defined Gene Groups with C-REx
10.21105/joss.01363,2019-05-28,0,ACHR.cu: GPU-accelerated sampling of metabolic networks
10.21105/joss.01445,2019-06-14,0,FSharpGephiStreamer: An idiomatic bridge between F# and network visualization
10.21105/joss.01352,2019-05-09,0,prysm: A Python optics module
10.21105/joss.01462,2019-06-17,0,tidyqwi: A Tidy Approach to Accessing The US Census Bureau's Quarterly Workforce Indicators
10.21105/joss.02026,2020-02-09,0,ExTemp: A computational and image-processing suite for extracting temporal barcodes
10.21105/astro.1905.13189,2020-01-08,0,A Beginner's Guide to Working with Astronomical Data
10.21105/joss.02076,2020-03-01,0,fqfa: A pure Python package for genomic sequence files
10.21105/joss.01983,2020-03-18,0,OrNet - a Python Toolkit to Model the Diffuse Structure of Organelles as Social Networks
10.21105/joss.02105,2020-03-09,0,MaterialNet: A web-based graph explorer for materials science data
10.21105/joss.01941,2020-03-17,0,profileR: An R package for profile analysis
10.21105/joss.02043,2020-03-17,0,SeisModels.jl: A Julia package for models of the Earth's interior
10.21105/joss.01761,2019-12-06,0,xrnet: Hierarchical Regularized Regression to Incorporate External Data
10.21105/joss.01628,2019-08-31,0,Pannellum: a lightweight web-based panorama viewer
10.21105/jose.00065,2019-09-02,0,BeamBending: a teaching aid for 1-D shear force and bending moment diagrams
10.21105/joss.01620,2019-11-21,0,Eyestream: An Open WebSocket-based Middleware for Serializing and Streaming Eye Tracker Event Data from Gazepoint GP3 HD Research Hardware
10.21105/joss.01777,2019-10-31,0,pymccrgb: Color- and curvature-based classification of multispectral point clouds in Python
10.21105/joss.01570,2019-10-29,0,phasespace: n-body phase space generation in Python
10.21105/joss.01578,2019-08-26,0,Singularity Compose: Orchestration for Singularity Instances
10.21105/astro.2006.03582,2020-07-29,0,The one that got away: a unique eclipse in the young brown dwarf Roque 12
10.21105/joss.02412,2020-07-27,0,toughio: Pre- and post-processing Python library for TOUGH
10.21105/jcon.00015,2020-07-26,0,A general-purpose toolbox for efficient Kronecker-based learning
10.21105/joss.02927,2021-05-08,0,bcdata: An R package for searching  retrieving data from the B.C. Data Catalogue
10.21105/joss.02400,2020-07-28,0,"GPP, the Generic Preprocessor"
10.21105/joss.01958,2020-05-10,0,LFSpy: A Python Implementation of Local Feature Selection for Data Classification with scikit-learn Compatibility
10.21105/joss.02183,2020-09-08,0,Scripts for Easier Use of Spice (SEUS): A Perl script package for simulating and creating batches of circuit netlists for Monte Carlo simulations when using Ngspice or Ngspice-based simulators
10.21105/joss.02044,2020-08-31,0,NEEP: null empirically estimated p-values for high-throughput molecular survival analysis
10.21105/joss.02581,2020-08-26,0,SALSA: A Python Package for Constructing Synthetic Quasar Absorption Line Catalogs from Astrophysical Hydrodynamic Simulations
10.21105/joss.02556,2020-09-05,0,SeroTools: a Python package for Salmonella serotype data analysis
10.21105/joss.02182,2020-09-17,0,VlaPy: A Python package for Eulerian Vlasov-Poisson-Fokker-Planck Simulations
10.21105/joss.02497,2020-10-30,0,ocean_data_tools: A MATLAB toolbox for interacting with bulk freely-available oceanographic data
10.21105/joss.02598,2020-11-12,0,set6: R6 Mathematical Sets Interface
10.21105/joss.02461,2020-11-10,0,oolong: An R package for validating  automated content analysis tools
10.21105/joss.02654,2020-09-24,0,PyCS3: A Python toolbox for time-delay measurements in lensed quasars
10.21105/joss.02473,2020-10-12,0,CPgeneProfiler: A lightweight R package to profile the Carbapenamase genes from genome assemblies
10.21105/joss.02678,2020-10-26,0,Peacock.jl: Photonic crystals in Julia
10.21105/joss.02673,2020-10-29,0,DrWatson: the perfect sidekick for your scientific inquiries
10.21105/joss.03224,2021-07-12,0,INCHEM-Py: An open source Python box model for indoor air chemistry
10.21105/jose.00059,2021-07-14,0,mLEARn: An Implementation of Multi-layer Perceptron in C++
10.21105/joss.02878,2021-05-01,0,Isoreader: An R package to read stable isotope data files for reproducible research
10.21105/joss.02964,2021-05-06,0,registr 2.0: Incomplete Curve Registration for Exponential Family Functional Data
10.21105/joss.02693,2020-11-24,0,PyAstroPol: A Python package for the instrumental polarization analysis of the astronomical optics.
10.21105/joss.02890,2021-03-30,0,ambrosia: An R package for calculating and analyzing food demand that is responsive to changing incomes and prices
10.21105/joss.03050,2021-04-15,0,kallisto: A command-line interface to simplify computational modelling and the generation of atomic features
10.21105/joss.03118,2021-04-14,0,presize: An R-package for precision-based sample size calculation in clinical research
10.21105/joss.03153,2021-04-21,0,TRUNAJOD: A text complexity library to enhance natural language processing
10.21105/joss.03074,2021-04-06,0,"gaussplotR: Fit, Predict and Plot 2D-Gaussians in R"
10.21105/joss.03009,2021-03-01,0,Generating fragment density plots in R/Bioconductor with VplotR
10.21105/joss.02293,2020-06-19,0,StoSpa2: A C++ software package for stochastic simulations of spatially extended systems
10.21105/astro.2103.00281,2021-07-06,0,Gravitational Wave Direct Detection does not Constrain the Tensor Spectral Index at CMB Scales
10.21105/joss.03055,2021-07-25,0,"uDALES: large-eddy-simulation software for urban flow, dispersion, and microclimate modelling"
10.21105/joss.03435,2021-07-23,0,pollucheck v1.0: A package to explore open-source air pollution data
10.21105/joss.02606,2021-10-19,0,TorchGAN: A Flexible Framework for GAN Training and Evaluation
10.21105/astro.2108.13418,2021-10-19,0,The LSST-DESC 3x2pt Tomography Optimization Challenge
10.21105/joss.02876,2021-05-23,0,The nnlib2 library and nnlib2Rcpp R package for implementing neural networks
10.21105/jose.00078,2021-05-24,0,Game Theory and Python: An educational tutorial to game theory and repeated games using Python
10.21105/joss.02826,2021-06-04,0,spaghetti: spatial network analysis in PySAL
10.21105/joss.02989,2021-06-12,0,pygamma-agreement: Gamma $\gamma$ measure for inter/intra-annotator agreement in Python
10.21105/joss.03203,2021-08-06,0,autumn: A Python library for dynamic modelling of captured CO~2~ cost potential curves
10.21105/joss.03556,2021-08-24,0,Symfem: a symbolic finite element definition library
10.21105/joss.03397,2021-08-25,0,PyEI: A Python package for ecological inference
10.21105/joss.02863,2021-09-24,0,Synthia: multidimensional synthetic data generation in Python
10.21105/joss.03467,2021-10-21,0,fishRman: A Shiny R Dashboard improving Global Fishing Watch data availability
10.21105/jose.00089,2021-06-27,0,An open source crash course on parameter estimation of computational models using a Bayesian optimization approach
10.21105/joss.03455,2021-08-06,0,Biosensor Framework: A C# Library for Affective Computing
10.21105/joss.02766,2021-06-15,0,OpenSCM Two Layer Model: A Python implementation of the two-layer climate model
10.21105/joss.03127,2021-06-08,0,FitBenchmarking: an open source Python package comparing data fitting software
10.21105/joss.03296,2021-06-27,0,Reiz: Structural Source Code Search
10.21105/joss.03666,2021-10-13,0,sandpyper: A Python package for UAV-SfM beach volumetric and behavioural analysis
10.21105/joss.03212,2021-09-20,0,plutus: An R package to calculate electricity investments and stranded assets from the Global Change Analysis Model (GCAM)
10.21105/joss.03695,2021-10-06,0,HydDown: A Python package for calculation of hydrogen (or other gas) pressure vessel filling and discharge
10.21105/joss.03500,2021-10-07,0,Radial Interstices Enable Speedy Low-volume Imaging
10.21105/joss.03601,2021-09-26,0,cerf: A Python package to evaluate the feasibility and costs of power plant siting for alternative futures
10.21105/joss.03541,2021-09-29,0,GeoClimate: a Geospatial processing toolbox for environmental and climate studies
10.21105/joss.03642,2021-09-22,0,Feature-engine: A Python package for feature engineering for machine learning
10.21105/joss.03460,2021-09-27,0,RayFlare: flexible optical modelling of solar cells
10.21105/joss.02783,2021-05-13,0,SLAM Toolbox: SLAM for the dynamic world
10.21105/joss.03447,2021-09-30,0,COVID-19 Lung Segmentation
10.21105/joss.03557,2021-10-16,0,Inscriptis - A Python-based HTML to text conversion library optimized for knowledge extraction from the Web
10.21105/joss.03418,2021-10-16,0,flux-data-qaqc: A Python Package for Energy Balance Closure and Post-Processing of Eddy Flux Data
10.21105/joss.02638,2020-12-05,0,zalpha: an R package for the identification of regions of the genome under selection
10.21105/joss.02848,2021-01-25,0,shinyssdtools: A web application for fitting Species Sensitivity Distributions (SSDs)
10.21105/joss.02767,2021-01-07,0,GIMS: Graphical Interface for Materials Simulations
10.21105/joss.02864,2021-01-23,0,Parent-map: analysis of parental contributions to evolved or engineered protein or DNA sequences
10.21105/joss.02911,2021-02-21,0,"ezc3d: An easy C3D file I/O cross-platform solution for C++, Python and MATLAB"
10.21105/joss.02855,2021-02-21,0,CoPro: a data-driven modelling framework for conflict risk projections
10.21105/astro.2007.11100,2021-02-17,0,Characterizing the Sample Selection for Supernova Cosmology
10.21105/joss.02781,2021-03-02,0,climpred: Verification of weather and climate forecasts
10.21105/joss.00021,2016-05-18,0,pyuca: a Python implementation of the Unicode Collation Algorithm
10.21105/jose.00035,2019-01-17,0,treesiftr: An R package and server for viewing phylogenetic trees and data
10.21105/joss.01146,2019-01-18,0,swsc: A sitewise UCE partitioner
10.21105/joss.01063,2019-01-11,0,3D ultrasound file reading and coordinate transformations
10.21105/joss.00662,2018-10-08,0,EmissV: an R package to create vehicular and other emissions for air quality models
10.21105/joss.01064,2018-12-10,0,wolfexplorer: a tool for visualization and exploration of complex multi-year multi-specimen datasets
10.21105/joss.00886,2018-08-14,0,Combining a Probability and a Non-Probability Sample in a Capture-Recapture Setting
